pred,ture,toa
0.21413633,0.2085,0.2102
0.24019462,0.2403,0.2356
0.26506686,0.2348,0.2582
0.2936654,0.2689,0.2834
0.24843404,0.213,0.2408
0.19893983,0.1929,0.1974
0.18051824,0.1834,0.1791
0.15798092,0.168,0.1626
0.14876136,0.1402,0.1507
0.15463597,0.1522,0.1576
0.2287648,0.2061,0.2247
0.2278361,0.1862,0.2227
0.18663235,0.1704,0.1867
0.22279616,0.2015,0.2169
0.26736695,0.2116,0.2609
0.23006144,0.1838,0.227
0.22415522,0.2055,0.2197
0.29156187,0.2222,0.2781
0.22279616,0.1897,0.2163
0.2009796,0.1792,0.1989
0.20451885,0.1807,0.2026
0.2043163,0.2011,0.2009
0.25637048,0.2174,0.2488
0.2278361,0.2154,0.223
0.2532442,0.2322,0.246
0.27217653,0.2659,0.2637
0.2613829,0.2454,0.2546
0.25412276,0.2305,0.2479
0.2280856,0.2169,0.2238
0.22449762,0.2287,0.2184
